2024-02-18 15:44:09,029: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-18 15:44:10,697: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-18 15:44:10,699: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-18 15:44:10,700: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-18 15:44:10,700: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-18 15:44:10,702: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-18 15:44:10[0m
2024-02-18 15:44:10,707: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:10,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:15,538: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-18 15:44:15[0m
2024-02-18 15:44:15,540: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-18 15:44:15,542: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-18 15:44:15,543: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-18 15:44:15,544: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-18 15:44:15[0m
2024-02-18 15:44:15,545: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:15,548: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:16,883: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-18 15:44:16[0m
2024-02-18 15:44:16,884: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-18 15:44:16,885: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-18 15:44:16,886: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-18 15:44:16,887: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-18 15:44:16,889: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-18 15:44:16,891: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-18 15:44:16,891: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-18 15:44:16,892: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-18 15:44:16,893: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-18 15:44:16,894: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-18 15:44:16,895: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-18 15:44:16,897: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-18 15:44:16[0m
2024-02-18 15:44:16,897: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:16,898: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:18,627: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-18 15:44:18[0m
2024-02-18 15:44:18,631: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-18 15:44:18,633: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-18 15:44:18,633: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-18 15:44:18,634: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-18 15:44:18[0m
2024-02-18 15:44:18,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:18,636: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:19,970: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-18 15:44:19[0m
2024-02-18 15:44:19,973: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-18 15:44:19,975: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-02-18 15:44:19,975: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-18 15:44:19,977: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-18 15:44:19[0m
2024-02-18 15:44:19,977: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:19,979: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:21,101: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-18 15:44:21[0m
2024-02-18 15:44:21,103: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-18 15:44:21,104: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-02-18 15:44:21,105: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-18 15:44:21,106: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-18 15:44:21[0m
2024-02-18 15:44:21,106: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:21,107: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:22,341: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-18 15:44:22[0m
2024-02-18 15:44:22,343: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-18 15:44:22,346: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-02-18 15:44:22,346: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-18 15:44:22,347: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-18 15:44:22[0m
2024-02-18 15:44:22,348: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:22,351: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-18 15:44:23,639: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-18 15:44:23[0m
2024-02-18 15:44:23,641: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-18 15:44:23,643: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-02-18 15:44:23,643: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-18 15:44:23,645: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-18 15:44:23,650: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-18 15:44:23,653: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-02-18 15:44:23,653: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-18 15:44:23,655: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-18 15:44:23,656: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-18 15:44:23,658: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
