2024-02-02 10:51:16,942: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-02 10:51:18,707: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-02 10:51:18,709: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 10:51:18,711: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-02 10:51:18,711: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 10:51:18,714: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 10:51:18[0m
2024-02-02 10:51:18,718: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 10:51:18,726: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 10:51:21,123: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 10:51:21[0m
2024-02-02 10:51:21,125: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 10:51:21,126: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-02 10:51:21,126: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-02 10:51:21,127: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 10:51:21[0m
2024-02-02 10:51:21,127: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 10:51:21,128: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 10:51:22,129: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 10:51:22[0m
2024-02-02 10:51:22,131: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 10:51:22,132: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-02 10:51:22,132: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-02 10:51:22,133: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-02 10:51:22,135: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-02 10:51:22,137: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-02 10:51:22,137: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-02 10:51:22,138: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-02 10:51:22,139: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-02 10:51:22,140: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-02 10:51:22,140: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-02 10:51:22,142: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 10:51:22[0m
2024-02-02 10:51:22,142: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 10:51:22,143: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-02 10:51:23,299: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-02 10:51:23[0m
2024-02-02 10:51:23,300: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-02 10:51:23,302: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-02 10:51:23,302: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-02 10:51:23,303: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-02 10:51:23[0m
