2024-03-08 20:40:03,625: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-08 20:40:03,761: alpaca.trading.stream: INFO: connected to: wss://paper-api.alpaca.markets/stream
2024-03-08 20:40:04,863: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-08 20:40:04,864: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-08 20:40:04,866: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-08 20:40:04,866: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-08 20:40:04,873: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-08 20:40:04[0m
2024-03-08 20:40:04,873: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:04,883: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:08,036: root: INFO: [34mTrading iteration ended at 2024-03-08 20:40:08[0m
2024-03-08 20:40:08,038: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-08 20:40:08,039: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-03-08 20:40:08,039: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-08 20:40:08,040: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-08 20:40:08[0m
2024-03-08 20:40:08,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:08,041: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:09,240: root: INFO: [34mTrading iteration ended at 2024-03-08 20:40:09[0m
2024-03-08 20:40:09,241: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-08 20:40:09,242: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-03-08 20:40:09,243: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-08 20:40:09,244: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-03-08 20:40:09,248: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-08 20:40:09,249: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-08 20:40:09,249: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-08 20:40:09,250: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-03-08 20:40:09,251: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-08 20:40:09,253: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-03-08 20:40:09,253: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-08 20:40:09,254: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-08 20:40:09[0m
2024-03-08 20:40:09,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:09,255: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:10,497: root: INFO: [34mTrading iteration ended at 2024-03-08 20:40:10[0m
2024-03-08 20:40:10,498: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-08 20:40:10,500: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-03-08 20:40:10,500: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-03-08 20:40:10,501: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-08 20:40:10[0m
2024-03-08 20:40:10,501: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:10,503: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:11,656: root: INFO: [34mTrading iteration ended at 2024-03-08 20:40:11[0m
2024-03-08 20:40:11,657: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-08 20:40:11,659: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-03-08 20:40:11,659: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-03-08 20:40:11,660: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-08 20:40:11[0m
2024-03-08 20:40:11,660: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:11,661: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:12,641: root: INFO: [34mTrading iteration ended at 2024-03-08 20:40:12[0m
2024-03-08 20:40:12,642: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-08 20:40:12,643: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-03-08 20:40:12,643: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-03-08 20:40:12,644: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-08 20:40:12[0m
2024-03-08 20:40:12,644: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:12,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:13,691: root: INFO: [34mTrading iteration ended at 2024-03-08 20:40:13[0m
2024-03-08 20:40:13,693: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-08 20:40:13,695: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-03-08 20:40:13,695: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-03-08 20:40:13,696: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-03-08 20:40:13[0m
2024-03-08 20:40:13,696: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:13,697: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-08 20:40:14,582: root: INFO: [34mTrading iteration ended at 2024-03-08 20:40:14[0m
2024-03-08 20:40:14,584: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-08 20:40:14,585: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-03-08 20:40:14,585: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
